cdate,acode,aname,scode,sname,fdust,ozone,nd,cm,sagas,airquality
2018-08-16,103,서남권,111281,금천구,16,0.029,0.01,0.2,0.003,better
2018-08-16,103,서남권,111251,관악구,16,0.025,0.017,0.2,0.002,better
2018-08-16,103,서남권,111241,동작구,18,0.027000000000000003,0.012,0.3,0.003,better
2018-08-16,103,서남권,111231,영등포구,21,0.03,0.011,0.4,0.004,good
2018-08-16,103,서남권,111221,구로구,21,0.039,0.01,0.2,0.003,good
2018-08-16,103,서남권,111212,강서구,12,0.023,0.015,0.2,0.002,better
2018-08-16,102,동북권,111291,강북구,14,0.027000000000000003,0.009000000000000001,0.2,0.002,better
2018-08-16,102,동북권,111171,도봉구,18,0.026,0.008,0.5,0.005,better
2018-08-16,102,동북권,111161,성북구,19,0.016,0.016,0.4,0.002,better
2018-08-16,102,동북권,111152,동대문구,11,0.024,0.017,0.4,0.005,better
2018-08-16,102,동북권,111151,중랑구,12,0.023,0.011,0.3,0.005,better
2018-08-16,102,동북권,111142,성동구,20,0.019,0.009000000000000001,0.2,0.005,better
2018-08-16,102,동북권,111141,광진구,15,0.022,0.009000000000000001,0.4,0.006,better
2018-08-16,101,서북권,111201,마포구,14,0.029,0.006,0.2,0.003,better
2018-08-16,101,서북권,111191,서대문구,14,0.026,0.009000000000000001,0.4,0.002,better
2018-08-16,101,서북권,111181,은평구,21,0.027000000000000003,0.01,0.2,0.003,better
2018-08-16,100,도심권,111131,용산구,12,0.026,0.01,0.2,0.002,better
2018-08-16,100,도심권,111123,종로구,14,0.024,0.014,0.3,0.003,better
2018-08-16,100,도심권,111121,중구,18,0.021,0.021,0.4,0.003,better
2018-08-17,101,서북권,111181,은평구,15,0.038,0.01,0.1,0.003,good
2018-08-17,104,동남권,111274,강동구,15,0.031,0.011,0.3,0.003,good
2018-08-17,104,동남권,111273,송파구,12,0.034,0.009000000000000001,0.4,0.002,good
2018-08-17,104,동남권,111262,서초구,12,0.03,0.013,0.2,0.002,good
2018-08-17,104,동남권,111261,강남구,10,0.021,0.019,0.3,0.004,better
2018-08-17,103,서남권,111301,양천구,13,0.03,0.014,0.3,0.003,good
2018-08-17,103,서남권,111281,금천구,14,0.036000000000000004,0.009000000000000001,0.2,0.002,good
2018-08-17,103,서남권,111251,관악구,15,0.027000000000000003,0.015,0.2,0.002,better
2018-08-17,103,서남권,111241,동작구,14,0.033,0.011,0.2,0.002,good
2018-08-17,103,서남권,111231,영등포구,20,0.04,0.011,0.3,0.005,good
2018-08-17,103,서남권,111221,구로구,15,0.034,0.01,0.2,0.003,good
2018-08-17,103,서남권,111212,강서구,10,0.033,0.016,0.2,0.002,good
2018-08-17,100,도심권,111131,용산구,7,0.034,0.009000000000000001,0.2,0.002,good
2018-08-17,100,도심권,111121,중구,13,0.027000000000000003,0.022,0.3,0.002,better
2018-08-17,100,도심권,111123,종로구,12,0.03,0.014,0.3,0.003,good
2018-08-17,102,동북권,111311,노원구,14,0.029,0.006,0.3,0.004,better
2018-08-17,102,동북권,111291,강북구,9,0.034,0.009000000000000001,0.2,0.002,good
2018-08-17,102,동북권,111171,도봉구,14,0.033,0.008,0.4,0.005,good
2018-08-17,102,동북권,111161,성북구,18,0.022,0.016,0.3,0.002,better
2018-08-17,102,동북권,111152,동대문구,11,0.031,0.015,0.3,0.004,good
2018-08-17,102,동북권,111151,중랑구,8,0.029,0.011,0.3,0.005,better
2018-08-17,102,동북권,111142,성동구,16,0.025,0.009000000000000001,0.3,0.005,better
2018-08-17,102,동북권,111141,광진구,13,0.028,0.011,0.3,0.006,better
2018-08-17,101,서북권,111201,마포구,13,0.036000000000000004,0.005,0.2,0.003,good
2018-08-17,101,서북권,111191,서대문구,12,0.032,0.01,0.4,0.002,good
2018-08-18,102,동북권,111311,노원구,16,0.033,0.008,0.2,0.004,good
2018-08-18,104,동남권,111274,강동구,17,0.037000000000000005,0.014,0.3,0.003,good
2018-08-18,104,동남권,111273,송파구,14,0.041,0.01,0.4,0.003,good
2018-08-18,104,동남권,111262,서초구,17,0.036000000000000004,0.015,0.2,0.003,good
2018-08-18,104,동남권,111261,강남구,12,0.029,0.019,0.3,0.004,better
2018-08-18,103,서남권,111301,양천구,15,0.036000000000000004,0.013,0.3,0.003,good
2018-08-18,103,서남권,111281,금천구,15,0.041,0.011,0.2,0.002,good
2018-08-18,103,서남권,111251,관악구,18,0.035,0.016,0.2,0.003,good
2018-08-18,103,서남권,111241,동작구,16,0.04,0.012,0.2,0.003,good
2018-08-18,103,서남권,111231,영등포구,24,0.043,0.012,0.4,0.005,good
2018-08-18,103,서남권,111221,구로구,15,0.041,0.01,0.1,0.003,good
2018-08-18,103,서남권,111212,강서구,12,0.038,0.016,0.2,0.003,good
2018-08-18,102,동북권,111291,강북구,12,0.039,0.009000000000000001,0.2,0.002,good
2018-08-18,102,동북권,111171,도봉구,18,0.037000000000000005,0.011,0.4,0.005,good
2018-08-18,102,동북권,111161,성북구,18,0.029,0.014,0.3,0.002,better
2018-08-18,102,동북권,111152,동대문구,10,0.039,0.017,0.3,0.005,good
2018-08-18,102,동북권,111151,중랑구,10,0.033,0.013,0.3,0.005,good
2018-08-18,102,동북권,111142,성동구,20,0.033,0.01,0.3,0.004,good
2018-08-18,102,동북권,111141,광진구,16,0.034,0.012,0.3,0.006,good
2018-08-18,101,서북권,111201,마포구,18,0.04,0.009000000000000001,0.2,0.003,good
2018-08-18,101,서북권,111191,서대문구,18,0.034,0.014,0.5,0.002,good
2018-08-18,101,서북권,111181,은평구,18,0.04,0.013,0.1,0.003,good
2018-08-18,100,도심권,111131,용산구,10,0.038,0.013,0.2,0.003,good
2018-08-18,100,도심권,111123,종로구,14,0.037000000000000005,0.015,0.3,0.003,good
2018-08-18,100,도심권,111121,중구,13,0.038,0.02,0.3,0.003,good
2018-08-19,100,도심권,111121,중구,22,0.051,0.023,0.4,0.003,good
2018-08-19,104,동남권,111274,강동구,21,0.046,0.018000000000000002,0.3,0.004,good
2018-08-19,104,동남권,111273,송파구,22,0.047,0.016,0.5,0.003,good
2018-08-19,104,동남권,111262,서초구,26,0.049,0.019,0.2,0.003,good
2018-08-19,104,동남권,111261,강남구,18,0.039,0.02,0.3,0.004,good
2018-08-19,103,서남권,111301,양천구,24,0.046,0.018000000000000002,0.3,0.002,good
2018-08-19,103,서남권,111281,금천구,26,0.053,0.017,0.3,0.003,good
2018-08-19,103,서남권,111251,관악구,28,0.05,0.019,0.2,0.003,good
2018-08-19,103,서남권,111241,동작구,25,0.052000000000000005,0.016,0.3,0.003,good
2018-08-19,103,서남권,111231,영등포구,36,0.06,0.013,0.4,0.005,normal
2018-08-19,103,서남권,111221,구로구,29,0.055,0.015,0.2,0.003,good
2018-08-19,103,서남권,111212,강서구,22,0.054000000000000006,0.019,0.3,0.003,good
2018-08-19,102,동북권,111311,노원구,21,0.037000000000000005,0.012,0.3,0.005,good
2018-08-19,102,동북권,111291,강북구,18,0.048,0.011,0.3,0.002,good
2018-08-19,102,동북권,111171,도봉구,24,0.043,0.013,0.5,0.005,good
2018-08-19,102,동북권,111161,성북구,23,0.036000000000000004,0.017,0.4,0.002,good
2018-08-19,102,동북권,111152,동대문구,17,0.049,0.022,0.4,0.005,good
2018-08-19,102,동북권,111151,중랑구,16,0.044,0.013,0.3,0.005,good
2018-08-19,102,동북권,111142,성동구,29,0.039,0.013,0.3,0.005,good
2018-08-19,102,동북권,111141,광진구,25,0.042,0.015,0.4,0.006999999999999999,good
2018-08-19,101,서북권,111201,마포구,26,0.053,0.011,0.3,0.003,good
2018-08-19,101,서북권,111191,서대문구,25,0.046,0.016,0.5,0.003,good
2018-08-19,101,서북권,111181,은평구,25,0.054000000000000006,0.014,0.2,0.003,good
2018-08-19,100,도심권,111131,용산구,17,0.049,0.017,0.3,0.003,good
2018-08-19,100,도심권,111123,종로구,20,0.047,0.019,0.4,0.003,good
2018-08-20,101,서북권,111191,서대문구,36,0.044,0.018000000000000002,0.6,0.003,normal
2018-08-20,104,동남권,111274,강동구,33,0.047,0.02,0.4,0.003,good
2018-08-20,104,동남권,111273,송파구,33,0.048,0.019,0.6,0.003,good
2018-08-20,104,동남권,111262,서초구,40,0.047,0.023,0.3,0.004,normal
2018-08-20,104,동남권,111261,강남구,34,0.034,0.03,0.4,0.005,good
2018-08-20,103,서남권,111301,양천구,37,0.034,0.025,0.4,0.002,good
2018-08-20,103,서남권,111281,금천구,33,0.037000000000000005,0.021,0.4,0.004,normal
2018-08-20,103,서남권,111251,관악구,46,0.045,0.024,0.3,0.004,bad
2018-08-20,103,서남권,111241,동작구,36,0.034,0.021,0.4,0.004,good
2018-08-20,103,서남권,111231,영등포구,55,0.053,0.015,0.5,0.005,bad
2018-08-20,103,서남권,111221,구로구,43,0.051,0.019,0.2,0.004,normal
2018-08-20,103,서남권,111212,강서구,35,0.047,0.024,0.3,0.004,normal
2018-08-20,102,동북권,111311,노원구,29,0.038,0.014,0.3,0.005,good
2018-08-20,102,동북권,111291,강북구,30,0.04,0.017,0.4,0.003,good
2018-08-20,102,동북권,111171,도봉구,36,0.048,0.016,0.6,0.006,good
2018-08-20,102,동북권,111161,성북구,38,0.034,0.026,0.4,0.003,good
2018-08-20,102,동북권,111152,동대문구,29,0.051,0.026,0.4,0.005,normal
2018-08-20,102,동북권,111151,중랑구,26,0.041,0.021,0.4,0.005,good
2018-08-20,102,동북권,111142,성동구,37,0.036000000000000004,0.021,0.3,0.005,normal
2018-08-20,102,동북권,111141,광진구,35,0.042,0.019,0.5,0.006999999999999999,good
2018-08-20,101,서북권,111201,마포구,41,0.048,0.016,0.4,0.004,normal
2018-08-20,101,서북권,111181,은평구,45,0.046,0.024,0.3,0.004,bad
2018-08-20,100,도심권,111131,용산구,31,0.048,0.023,0.4,0.003,normal
2018-08-20,100,도심권,111123,종로구,32,0.044,0.03,0.5,0.004,normal
2018-08-20,100,도심권,111121,중구,30,0.036000000000000004,0.034,0.5,0.003,normal
2018-08-21,100,도심권,111123,종로구,21,0.03,0.023,0.4,0.003,good
2018-08-21,104,동남권,111274,강동구,27,0.032,0.02,0.3,0.003,good
2018-08-21,104,동남권,111273,송파구,24,0.036000000000000004,0.014,0.6,0.003,good
2018-08-21,104,동남권,111262,서초구,20,0.034,0.016,0.2,0.003,good
2018-08-21,104,동남권,111261,강남구,18,0.026,0.019,0.3,0.005,better
2018-08-21,103,서남권,111301,양천구,19,0.027000000000000003,0.019,0.3,0.002,better
2018-08-21,103,서남권,111281,금천구,22,0.03,0.019,0.3,0.003,good
2018-08-21,103,서남권,111251,관악구,23,0.034,0.017,0.2,0.003,good
2018-08-21,103,서남권,111241,동작구,22,0.016,0.012,0.3,0.003,better
2018-08-21,103,서남권,111231,영등포구,33,0.035,0.013,0.5,0.005,good
2018-08-21,103,서남권,111221,구로구,18,0.036000000000000004,0.015,0.2,0.004,good
2018-08-21,103,서남권,111212,강서구,18,0.031,0.02,0.3,0.003,good
2018-08-21,102,동북권,111311,노원구,22,0.026,0.015,0.3,0.005,better
2018-08-21,102,동북권,111291,강북구,19,0.033,0.012,0.3,0.002,good
2018-08-21,102,동북권,111171,도봉구,24,0.033,0.012,0.6,0.006,good
2018-08-21,102,동북권,111161,성북구,25,0.025,0.018000000000000002,0.4,0.003,better
2018-08-21,102,동북권,111152,동대문구,16,0.034,0.021,0.4,0.005,good
2018-08-21,102,동북권,111151,중랑구,18,0.029,0.019,0.4,0.005,better
2018-08-21,102,동북권,111142,성동구,22,0.024,0.015,0.3,0.005,better
2018-08-21,102,동북권,111141,광진구,24,0.03,0.015,0.4,0.006999999999999999,good
2018-08-21,101,서북권,111201,마포구,22,0.03,0.016,0.3,0.003,good
2018-08-21,100,도심권,111121,중구,21,0.032,0.022,0.4,0.003,good
2018-08-21,101,서북권,111191,서대문구,21,0.028,0.015,0.5,0.003,better
2018-08-21,101,서북권,111181,은평구,24,0.036000000000000004,0.016,0.3,0.004,good
2018-08-21,100,도심권,111131,용산구,17,0.03,0.022,0.3,0.003,good
2018-08-22,100,도심권,111121,중구,21,0.034,0.031,0.4,0.003,good
2018-08-22,104,동남권,111274,강동구,34,0.028,0.022,0.3,0.003,good
2018-08-22,104,동남권,111273,송파구,24,0.033,0.015,0.5,0.002,good
2018-08-22,104,동남권,111262,서초구,26,0.035,0.025,0.3,0.003,good
2018-08-22,104,동남권,111261,강남구,25,0.023,0.028,0.3,0.005,better
2018-08-22,103,서남권,111301,양천구,24,0.032,0.026,0.4,0.002,good
2018-08-22,103,서남권,111281,금천구,26,0.035,0.023,0.4,0.003,good
2018-08-22,103,서남권,111251,관악구,30,0.036000000000000004,0.028,0.3,0.003,good
2018-08-22,103,서남권,111241,동작구,26,0.036000000000000004,0.023,0.4,0.003,good
2018-08-22,103,서남권,111231,영등포구,36,0.038,0.016,0.5,0.004,normal
2018-08-22,103,서남권,111221,구로구,26,0.041,0.023,0.2,0.003,good
2018-08-22,103,서남권,111212,강서구,24,0.034,0.026,0.3,0.003,good
2018-08-22,102,동북권,111311,노원구,23,0.027000000000000003,0.015,0.3,0.005,better
2018-08-22,102,동북권,111291,강북구,22,0.035,0.014,0.3,0.002,good
2018-08-22,102,동북권,111171,도봉구,27,0.034,0.013,0.6,0.005,good
2018-08-22,102,동북권,111161,성북구,30,0.022,0.023,0.4,0.002,better
2018-08-22,102,동북권,111152,동대문구,19,0.03,0.03,0.4,0.005,good
2018-08-22,102,동북권,111151,중랑구,18,0.029,0.017,0.4,0.005,better
2018-08-22,102,동북권,111142,성동구,27,0.028,0.016,0.3,0.005,better
2018-08-22,102,동북권,111141,광진구,26,0.029,0.015,0.5,0.006999999999999999,better
2018-08-22,101,서북권,111201,마포구,27,0.035,0.02,0.3,0.002,good
2018-08-22,101,서북권,111191,서대문구,23,0.036000000000000004,0.016,0.5,0.003,good
2018-08-22,101,서북권,111181,은평구,25,0.036000000000000004,0.017,0.3,0.003,good
2018-08-22,100,도심권,111131,용산구,19,0.035,0.019,0.3,0.003,good
2018-08-22,100,도심권,111123,종로구,21,0.033,0.026,0.4,0.003,good
2018-08-23,100,도심권,111121,중구,13,0.011,0.02,0.3,0.003,better
2018-08-23,104,동남권,111274,강동구,16,0.015,0.014,0.3,0.004,better
2018-08-23,104,동남권,111273,송파구,15,0.016,0.012,0.5,0.002,best
2018-08-23,104,동남권,111262,서초구,11,0.014,0.014,0.2,0.003,best
2018-08-23,104,동남권,111261,강남구,10,0.01,0.016,0.3,0.005,best
2018-08-23,103,서남권,111301,양천구,13,0.011,0.017,0.3,0.002,best
2018-08-23,103,서남권,111281,금천구,15,0.015,0.012,0.2,0.003,best
2018-08-23,103,서남권,111251,관악구,15,0.016,0.016,0.1,0.003,best
2018-08-23,103,서남권,111241,동작구,15,0.015,0.014,0.2,0.003,best
2018-08-23,103,서남권,111231,영등포구,20,0.017,0.011,0.4,0.004,better
2018-08-23,103,서남권,111221,구로구,11,0.016,0.012,0.1,0.003,best
2018-08-23,103,서남권,111212,강서구,10,0.013,0.016,0.2,0.002,best
2018-08-23,102,동북권,111311,노원구,15,0.015,0.006,0.2,0.004,best
2018-08-23,102,동북권,111291,강북구,10,0.016,0.009000000000000001,0.2,0.002,best
2018-08-23,102,동북권,111171,도봉구,14,0.016,0.009000000000000001,0.5,0.005,best
2018-08-23,102,동북권,111161,성북구,16,0.009000000000000001,0.014,0.3,0.002,better
2018-08-23,102,동북권,111152,동대문구,9,0.013,0.016,0.3,0.005,best
2018-08-23,102,동북권,111151,중랑구,9,0.015,0.01,0.3,0.005,best
2018-08-23,102,동북권,111142,성동구,20,0.011,0.009000000000000001,0.2,0.005,better
2018-08-23,102,동북권,111141,광진구,13,0.013,0.009000000000000001,0.4,0.006999999999999999,best
2018-08-23,101,서북권,111201,마포구,12,0.017,0.008,0.2,0.002,best
2018-08-23,101,서북권,111191,서대문구,12,0.015,0.009000000000000001,0.5,0.002,best
2018-08-23,101,서북권,111181,은평구,14,0.02,0.006999999999999999,0.3,0.003,better
2018-08-23,100,도심권,111131,용산구,8,0.017,0.009000000000000001,0.2,0.002,best
2018-08-23,100,도심권,111123,종로구,12,0.015,0.014,0.3,0.003,best
2018-08-24,102,동북권,111291,강북구,4,0.025,0.006999999999999999,0.2,0.002,better
2018-08-24,104,동남권,111274,강동구,9,0.018000000000000002,0.016,0.3,0.004,best
2018-08-24,104,동남권,111273,송파구,8,0.016,0.013,0.5,0.003,best
2018-08-24,104,동남권,111262,서초구,5,0.017,0.015,0.2,0.003,best
2018-08-24,104,동남권,111261,강남구,5,0.014,0.016,0.3,0.004,best
2018-08-24,103,서남권,111301,양천구,9,0.02,0.013,0.3,0.002,better
2018-08-24,103,서남권,111281,금천구,11,0.019,0.014,0.3,0.003,best
2018-08-24,103,서남권,111251,관악구,8,0.022,0.016,0.2,0.002,better
2018-08-24,103,서남권,111241,동작구,10,0.02,0.013,0.3,0.003,better
2018-08-24,103,서남권,111231,영등포구,15,0.019,0.013,0.4,0.004,better
2018-08-24,103,서남권,111221,구로구,5,0.023,0.012,0.2,0.003,better
2018-08-24,103,서남권,111212,강서구,6,0.022,0.012,0.2,0.002,better
2018-08-24,102,동북권,111311,노원구,10,0.019,0.008,0.3,0.004,best
2018-08-24,102,동북권,111171,도봉구,9,0.024,0.006999999999999999,0.5,0.005,better
2018-08-24,102,동북권,111161,성북구,10,0.016,0.012,0.3,0.002,best
2018-08-24,102,동북권,111152,동대문구,4,0.018000000000000002,0.015,0.4,0.005,best
2018-08-24,102,동북권,111151,중랑구,6,0.015,0.014,0.3,0.005,best
2018-08-24,102,동북권,111142,성동구,8,0.013,0.011,0.3,0.005,best
2018-08-24,102,동북권,111141,광진구,8,0.014,0.01,0.4,0.005,best
2018-08-24,101,서북권,111201,마포구,7,0.02,0.01,0.3,0.002,better
2018-08-24,101,서북권,111191,서대문구,7,0.018000000000000002,0.01,0.5,0.002,best
2018-08-24,101,서북권,111181,은평구,10,0.024,0.009000000000000001,0.3,0.003,better
2018-08-24,100,도심권,111131,용산구,5,0.016,0.016,0.3,0.002,best
2018-08-24,100,도심권,111123,종로구,8,0.018000000000000002,0.017,0.4,0.003,best
2018-08-24,100,도심권,111121,중구,7,0.02,0.015,0.3,0.002,better
2018-08-25,102,동북권,111311,노원구,25,0.033,0.015,0.4,0.005,good
2018-08-25,104,동남권,111274,강동구,27,0.042,0.017,0.4,0.004,good
2018-08-25,104,동남권,111273,송파구,24,0.041,0.012,0.6,0.003,good
2018-08-25,104,동남권,111262,서초구,23,0.044,0.01,0.3,0.003,good
2018-08-25,104,동남권,111261,강남구,19,0.031,0.014,0.4,0.004,good
2018-08-25,103,서남권,111301,양천구,21,0.035,0.016,0.4,0.002,good
2018-08-25,103,서남권,111281,금천구,26,0.038,0.016,0.4,0.003,good
2018-08-25,103,서남권,111251,관악구,27,0.04,0.014,0.3,0.003,good
2018-08-25,103,서남권,111241,동작구,25,0.045,0.01,0.4,0.004,good
2018-08-25,103,서남권,111231,영등포구,35,0.047,0.014,0.4,0.005,good
2018-08-25,103,서남권,111221,구로구,21,0.043,0.011,0.2,0.004,good
2018-08-25,103,서남권,111212,강서구,20,0.039,0.016,0.3,0.004,good
2018-08-25,102,동북권,111291,강북구,21,0.041,0.014,0.4,0.003,good
2018-08-25,102,동북권,111171,도봉구,27,0.039,0.012,0.6,0.006,good
2018-08-25,102,동북권,111161,성북구,27,0.03,0.019,0.4,0.003,good
2018-08-25,102,동북권,111152,동대문구,19,0.044,0.014,0.4,0.005,good
2018-08-25,102,동북권,111151,중랑구,20,0.033,0.017,0.4,0.005,good
2018-08-25,102,동북권,111142,성동구,23,0.03,0.012,0.3,0.005,good
2018-08-25,102,동북권,111141,광진구,26,0.033,0.013,0.5,0.004,good
2018-08-25,101,서북권,111201,마포구,25,0.04,0.013,0.3,0.003,good
2018-08-25,101,서북권,111191,서대문구,22,0.039,0.011,0.6,0.003,good
2018-08-25,101,서북권,111181,은평구,28,0.041,0.016,0.4,0.004,good
2018-08-25,100,도심권,111131,용산구,21,0.04,0.017,0.4,0.004,good
2018-08-25,100,도심권,111123,종로구,22,0.039,0.02,0.4,0.004,good
2018-08-25,100,도심권,111121,중구,23,0.04,0.02,0.4,0.003,good
2018-08-26,100,도심권,111131,용산구,13,0.032,0.015,0.3,0.003,good
2018-08-26,104,동남권,111274,강동구,19,0.032,0.016,0.3,0.004,good
2018-08-26,104,동남권,111273,송파구,16,0.032,0.012,0.5,0.003,good
2018-08-26,104,동남권,111262,서초구,17,0.031,0.017,0.2,0.003,good
2018-08-26,104,동남권,111261,강남구,13,0.023,0.019,0.3,0.005,better
2018-08-26,103,서남권,111301,양천구,17,0.031,0.018000000000000002,0.4,0.002,good
2018-08-26,103,서남권,111281,금천구,20,0.032,0.014,0.3,0.003,good
2018-08-26,103,서남권,111251,관악구,20,0.033,0.017,0.3,0.003,good
2018-08-26,103,서남권,111241,동작구,18,0.034,0.014,0.3,0.003,good
2018-08-26,103,서남권,111231,영등포구,27,0.042,0.016,0.4,0.004,good
2018-08-26,103,서남권,111221,구로구,16,0.036000000000000004,0.014,0.2,0.003,good
2018-08-26,103,서남권,111212,강서구,15,0.034,0.019,0.3,0.003,good
2018-08-26,100,도심권,111123,종로구,16,0.032,0.02,0.4,0.003,good
2018-08-26,102,동북권,111311,노원구,19,0.029,0.011,0.3,0.005,better
2018-08-26,100,도심권,111121,중구,19,0.032,0.022,0.4,0.003,good
2018-08-26,102,동북권,111291,강북구,16,0.033,0.012,0.3,0.002,good
2018-08-26,102,동북권,111171,도봉구,20,0.033,0.012,0.6,0.005,good
2018-08-26,102,동북권,111161,성북구,18,0.025,0.016,0.4,0.002,better
2018-08-26,102,동북권,111152,동대문구,13,0.033,0.017,0.4,0.005,good
2018-08-26,102,동북권,111151,중랑구,13,0.029,0.014,0.4,0.005,better
2018-08-26,102,동북권,111142,성동구,17,0.025,0.013,0.3,0.005,better
2018-08-26,102,동북권,111141,광진구,21,0.024,0.015,0.5,0.003,better
2018-08-26,101,서북권,111201,마포구,20,0.035,0.013,0.3,0.002,good
2018-08-26,101,서북권,111191,서대문구,18,0.031,0.014,0.6,0.003,good
2018-08-26,101,서북권,111181,은평구,19,0.036000000000000004,0.013,0.4,0.003,good
2018-08-27,100,도심권,111121,중구,10,0.02,0.026,0.4,0.002,better
2018-08-27,104,동남권,111274,강동구,16,0.021,0.02,0.3,0.003,better
2018-08-27,104,동남권,111273,송파구,9,0.021,0.016,0.5,0.002,better
2018-08-27,104,동남권,111262,서초구,7,0.017,0.025,0.3,0.003,better
2018-08-27,104,동남권,111261,강남구,6,0.014,0.023,0.4,0.005,better
2018-08-27,103,서남권,111301,양천구,9,0.015,0.028,0.4,0.002,better
2018-08-27,103,서남권,111281,금천구,11,0.018000000000000002,0.021,0.4,0.002,better
2018-08-27,103,서남권,111251,관악구,12,0.02,0.025,0.3,0.002,better
2018-08-27,103,서남권,111241,동작구,10,0.02,0.022,0.4,0.002,better
2018-08-27,103,서남권,111231,영등포구,16,0.023,0.021,0.5,0.004,better
2018-08-27,103,서남권,111221,구로구,6,0.021,0.022,0.2,0.003,better
2018-08-27,103,서남권,111212,강서구,7,0.018000000000000002,0.026,0.4,0.002,better
2018-08-27,102,동북권,111311,노원구,12,0.02,0.014,0.3,0.004,better
2018-08-27,102,동북권,111291,강북구,5,0.029,0.009000000000000001,0.3,0.002,better
2018-08-27,102,동북권,111171,도봉구,11,0.022,0.013,0.6,0.005,better
2018-08-27,102,동북권,111161,성북구,11,0.015,0.019,0.4,0.002,best
2018-08-27,102,동북권,111152,동대문구,5,0.02,0.023,0.4,0.005,better
2018-08-27,102,동북권,111151,중랑구,4,0.02,0.016,0.3,0.005,better
2018-08-27,102,동북권,111142,성동구,10,0.016,0.015,0.3,0.005,best
2018-08-27,102,동북권,111141,광진구,8,0.019,0.016,0.4,0.003,best
2018-08-27,101,서북권,111201,마포구,8,0.023,0.016,0.3,0.002,better
2018-08-27,101,서북권,111191,서대문구,8,0.023,0.011,0.5,0.002,better
2018-08-27,101,서북권,111181,은평구,10,0.025,0.013,0.4,0.003,better
2018-08-27,100,도심권,111131,용산구,5,0.022,0.018000000000000002,0.3,0.002,better
2018-08-27,100,도심권,111123,종로구,8,0.022,0.023,0.4,0.003,better
2018-08-28,100,도심권,111121,중구,11,0.004,0.026,0.5,0.003,better
2018-08-28,104,동남권,111274,강동구,10,0.006999999999999999,0.017,0.3,0.003,best
2018-08-28,104,동남권,111273,송파구,10,0.006999999999999999,0.016,0.5,0.003,best
2018-08-28,104,동남권,111262,서초구,7,0.006,0.024,0.3,0.002,better
2018-08-28,104,동남권,111261,강남구,10,0.004,0.022,0.4,0.006,better
2018-08-28,103,서남권,111301,양천구,11,0.003,0.027000000000000003,0.4,0.002,better
2018-08-28,103,서남권,111281,금천구,14,0.004,0.022,0.4,0.003,better
2018-08-28,103,서남권,111251,관악구,12,0.014,0.025,0.3,0.002,better
2018-08-28,103,서남권,111241,동작구,12,0.006,0.022,0.4,0.003,better
2018-08-28,103,서남권,111231,영등포구,17,0.008,0.02,0.5,0.004,better
2018-08-28,103,서남권,111221,구로구,6,0.008,0.022,0.3,0.003,better
2018-08-28,103,서남권,111212,강서구,8,0.004,0.027000000000000003,0.4,0.003,better
2018-08-28,102,동북권,111311,노원구,13,0.006999999999999999,0.015,0.3,0.004,best
2018-08-28,102,동북권,111291,강북구,9,0.008,0.015,0.3,0.002,best
2018-08-28,102,동북권,111171,도봉구,13,0.006999999999999999,0.015,0.7,0.005,best
2018-08-28,102,동북권,111161,성북구,14,0.003,0.019,0.5,0.002,best
2018-08-28,102,동북권,111152,동대문구,7,0.005,0.023,0.4,0.005,better
2018-08-28,102,동북권,111151,중랑구,7,0.006999999999999999,0.015,0.3,0.005,best
2018-08-28,102,동북권,111142,성동구,13,0.005,0.014,0.3,0.005,best
2018-08-28,102,동북권,111141,광진구,10,0.009000000000000001,0.017,0.5,0.003,best
2018-08-28,101,서북권,111201,마포구,10,0.006999999999999999,0.018000000000000002,0.4,0.002,best
2018-08-28,101,서북권,111191,서대문구,9,0.006,0.016,0.6,0.002,best
2018-08-28,101,서북권,111181,은평구,14,0.009000000000000001,0.016,0.4,0.003,better
2018-08-28,100,도심권,111131,용산구,7,0.005,0.02,0.3,0.002,better
2018-08-28,100,도심권,111123,종로구,10,0.006,0.024,0.5,0.003,better
2018-08-29,102,동북권,111291,강북구,10,0.014,0.013,0.3,0.002,best
2018-08-29,104,동남권,111274,강동구,17,0.006999999999999999,0.018000000000000002,0.3,0.003,better
2018-08-29,104,동남권,111273,송파구,14,0.006999999999999999,0.017,0.5,0.003,best
2018-08-29,104,동남권,111262,서초구,12,0.01,0.016,0.2,0.003,best
2018-08-29,104,동남권,111261,강남구,11,0.006,0.018000000000000002,0.3,0.005,best
2018-08-29,103,서남권,111301,양천구,14,0.006999999999999999,0.016,0.2,0.002,best
2018-08-29,103,서남권,111281,금천구,18,0.008,0.013,0.3,0.003,better
2018-08-29,103,서남권,111251,관악구,18,0.017,0.013,0.2,0.003,better
2018-08-29,103,서남권,111241,동작구,17,0.012,0.012,0.2,0.003,better
2018-08-29,103,서남권,111231,영등포구,20,0.01,0.015,0.4,0.004,better
2018-08-29,103,서남권,111221,구로구,11,0.014,0.012,0.1,0.003,best
2018-08-29,103,서남권,111212,강서구,10,0.009000000000000001,0.014,0.2,0.003,best
2018-08-29,102,동북권,111311,노원구,15,0.006999999999999999,0.018000000000000002,0.3,0.005,best
2018-08-29,102,동북권,111171,도봉구,12,0.011,0.014,0.6,0.005,best
2018-08-29,102,동북권,111161,성북구,15,0.006,0.017,0.4,0.002,best
2018-08-29,102,동북권,111152,동대문구,11,0.006999999999999999,0.018000000000000002,0.4,0.005,best
